Feature,365_FC_CURE_SO010-S2_Male_CD,427_FC_CURE_SO105-S2_Male_CD,367_FC_CURE_SO107-M15_Female_CD,023_FC_CURE_SO110-M3_Male_CD,357_FC_CURE_SO111-S2_Male_CD,265_FC_CURE_SO114-M21_Female_CD,327_FC_CURE_SO116-S2_Female_CD,400_FC_CURE_SO014-S2_Female_CD,241_FC_CURE_SO002-M3_Male_CD,337_FC_CURE_SO022-S2_Male_CD,402_FC_CURE_SO024-M6_Male_CD,216_FC_CURE_SO027-M6_Female_CD,414_FC_CURE_SO003-M15_Male_CD,100_FC_CURE_SO032-S2_Female_CD,372_FC_CURE_SO033-S2_Female_CD,250_FC_CURE_SO036-S2_Female_CD,275_FC_CURE_SO038_S2_Male_CD,281_FC_CURE_SO039-S_Male_CD,355_FC_CURE_SO043-M6_Male_CD,310_FC_CURE_SO044-S2_Male_CD,424_FC_CURE_SO048-M3_Male_CD,394_FC_CURE_SO005-S2_Male_CD,008_FC_CURE_SO055-M3_Female_CD,429_FC_CURE_SO056-M9_Female_CD,225_FC_CURE_SO057-M3_Male_CD,299_FC_CURE_SO059-S2_Female_CD,352_FC_CURE_SO061-S2_Female_CD,217_FC_CURE_SO062-M3_Male_CD,269_FC_CURE_SO066-S2_Male_CD,212_FC_CURE_SO007-S2_Male_CD,042_FC_CURE_SO071-S_Male_CD,346_FC_CURE_SO072-S2_Male_CD,420_FC_CURE_078-M3_Male_CD,396_FC_CURE_SO009-S2_Female_CD
Glycerol Myristate,2.831102858,0.01556652,0.519392818,1.703995317,0.950852704,0.727394032,0.026802443,0.016058772,0.600910523,0,0.013672488,0,0.444199939,0.013384706,0,0.588265306,0.59426491,0.006298859,0.028002934,0.385175534,0.027828523,0.020054679,0.034692334,1.279297021,0.016425497,1.002436173,1.062559668,0.023549063,0.030945563,0.019150036,0.693638965,1.224633892,0.724041083,0.697217082
Glycine,1.244483705,4.567999976,2.90236903,0.747099284,0.898948902,2.652826264,5.993712285,17.13124115,3.649034822,0.882939056,1.077412251,0.449042962,1.328617079,0.984241797,0.916485301,2.513802823,6.038029077,5.839931757,0.485514853,9.35631104,0.336585464,2.891963843,0.650601835,3.033204866,0.616381147,5.33777994,1.905448232,0.292853713,3.473167818,0.460246419,0.554174195,11.48781689,4.020649775,5.606131136
Glycochenodeoxycholate,1.307518746,0.88258719,1.610914737,0.798515363,0.593990653,10.94057268,1.803504553,10.61297707,4.231514203,0.37736126,2.083241237,1.378287819,6.002791917,1.015673475,1.653085098,1.298159496,24.71073609,16.47040448,0,3.185401751,0,23.84872609,0.034019112,1.987107727,0.043880121,1.013370014,3.190734991,0,0.647782641,0.864861044,1.420589131,2.080202499,1.607728151,0
Glycocholate,3.788573785,0,0.999108318,0,0,4.614284083,0.582489622,34.94826557,1.495923559,0,0.503775998,0,4.917654329,0,0.988415907,0.349953943,14.66892302,30.95683546,0,4.915007996,0,9.47049061,0.267580658,6.693690289,1.542750687,0.702133892,1.890369419,0,1.095836515,1.189087578,2.526878626,5.673398417,0.847240738,0
GMP,0.035805964,0,0.118234102,0.061036685,0.056996192,0.011640308,0,0,0.025620686,0.051780879,0.014009899,0.114031256,0.034207069,0.022952786,0.086139616,0.071542298,0.072590681,0.004447377,0.062354257,0.416981286,0.028587846,0.048962353,0.030469289,0.095258055,0.166238554,0.006181333,0.048830512,0.069939847,0.050653643,0.003649205,0,0.038211211,0.024585852,0
GPP,1.055934823,0,0,1.147980607,0.724197355,0,0,0.935551582,0,0.414318648,0,0,0,2.002529064,0,0.525508256,0,0,0,0,0,0.351601137,0,1.829940472,0,0,1.167021323,0.65916522,0,0.765192888,0.149873764,0.782805434,0,0
Guaiacol,0.106209857,0.097547605,5.732031657,0.084920163,0.135721405,0.18277186,0.071245332,0.143460252,0.090954295,0.102275039,0.070015178,0.89028117,0.066573792,0.108655322,0.640377167,0.15040808,0.06012819,0.071512,0.121461977,2.821454183,0.094446662,0.292637281,0.051654751,0.516704018,2.141222752,0.159972719,0.52714323,0.096330225,0.561981212,0.633116322,0.122809832,0.205980741,0.079261568,0.143959647
Guanidinoacetate,0.027941074,0.024167361,0.760870158,0.040310878,0.036795807,0.111048224,0.102550153,1.867302289,0.016945755,0.130329453,0.014375651,0.816397697,0.017293605,0.027633552,0.345879592,0.081618454,2.039693842,0.872562941,0.021966823,1.550366162,0.015730917,0.629607048,0.118142627,1.095177869,1.739487317,0.061239498,0.700245427,0.007774427,0.263655607,0.024741993,0.132729041,2.081588279,0.140961457,0.097705557
Guanidinosuccinic Acid,0.015299328,0.027642664,0.28579648,0.330232265,0.017923706,0.040093688,0.020310071,0.037401183,0.028594116,0,0.069632548,0.125224361,0.094245541,0.01985628,0.073721258,0.017685616,0.2270247,0.369045616,0.020178404,0.054493211,0.073815589,0.029818406,0.019623131,0.02413867,0.21043767,0.07738787,0.053429057,0.002039112,0.104456625,0.991047353,0.130827139,0.349542426,0.169037358,0.027341061
Guanine,0.992728188,0.236297988,2.237475003,0.091700081,0.93054596,0.554022204,0.981712917,0.454276215,0.258378896,0.535207803,0.603289841,2.105987512,0.206261879,0.03516412,2.339345901,1.962390929,4.652120127,0.188764277,0.086742754,1.483371158,0.107917626,0.131537339,0.247622891,0.917347272,0.185050632,4.208856094,0.205313547,0.037495531,2.604842198,0.115011768,0.170989059,0.079632796,5.08023934,0.454541218
Guanosine,0.565359982,0.060429146,2.958924642,0.058852263,0.806768917,0.394052085,0.954062202,0.300398144,0.090090233,0.149620588,0.617884213,0.527665243,0.145473299,0.04890245,0.963728351,0.422097389,3.115600615,0.119104557,0.025652676,0.330408576,0.017739513,0.074979334,0.08822085,0.320654026,0.115629069,1.873143227,0.146110459,0.014934452,1.130612003,0.042816638,0.03282332,0.035851009,1.447113279,0.301886737
Gulonolactone,0.320525187,1.210483437,0.369597958,0.40935027,0.472727987,0.60137709,0.603916973,0.435386046,0.677363124,6.270595758,0.258279277,2.436753275,0.267853095,0.424671004,0.295271446,3.286244997,0.458282486,1.321894802,0.255805482,0.613894557,0.195086807,2.911131593,0.142982967,3.448774677,0.703923961,1.067377488,0.643571768,0.238033719,2.783387238,0.515098926,0.414152481,0.966858021,1.234314557,0.532617594
Heptanoic acid,15.51722876,61.88694788,7.124056659,78.89903159,61.96615553,24.96350724,41.94635819,27.20381418,75.57020324,71.50243768,10.58443001,6.545897555,25.83877447,132.638164,8.814783503,42.58852597,1.709826288,17.77784798,117.8145018,2.548852581,79.56136309,29.02322927,23.57909941,52.19801686,50.82500312,160.2481648,50.36758804,80.16281365,15.88295246,31.05289789,71.71422879,113.76677,25.7046121,193.6708476
Hexanoic acid,24.42442324,149.9694292,38.55082295,53.29881389,300.8356906,159.226224,129.4031442,29.53454057,108.7095956,83.80393233,47.75804089,9.623717746,48.70539376,110.9993094,11.91152001,82.85404144,3.486017825,26.03188437,250.8160292,3.066540048,206.9973126,31.04319802,25.34437012,65.9145364,102.0439041,779.4383525,126.6950514,162.6159934,61.75781371,39.884456,74.19937533,174.2810094,18.09800456,461.9049716
Hippurate,0.404536728,0.541085716,0.501965338,1.071106199,1.328368248,0.282627125,0.404166112,1.778079518,0.384027994,0.582606722,0.338467728,0.34114497,4.554273623,0.608750215,0.268882945,0.381706258,0.111996723,1.039537483,0.594307714,0.260445529,7.107702647,3.008117397,0.101522467,0.972496525,0.733896871,0.312582601,0.574308054,0.409498088,0.757114101,0.446830313,0.313053346,10.41145827,0.449238473,0.256686481
Histamine,0.092824162,0.59322441,12.7210584,0.033005944,0.316074481,0.439072874,0.020663784,0.09600236,0.047873097,0.112102192,0.880624213,0.100647743,0.220480165,0.043952759,0.112005732,0.265200393,1.396608977,3.478042364,0.033488915,0.785311676,0.03833822,0.03409678,0.034515612,0.321633134,0.229150424,0.056096035,0.126114585,0.060590907,0.212432397,0.035275897,0.022365212,2.379800511,0.079814629,0.061125203
Histidine,0.085922762,0.431188712,0.857287263,0.062631921,0.311857976,1.259349565,0.238087976,1.679290754,0.25201222,0.136915765,0.080473867,0.072698905,0.44800495,0.048190518,0.376815325,0.562404883,0.200767169,1.139627324,0.160677181,2.232266837,0.084601287,0.544291762,0.11193804,1.412589677,1.797201831,0.47216209,0.345937059,0.09684287,1.327186879,0.086905215,0.188432626,2.867792864,0.552885126,0.244280843
Homocysteine Thiolactone,0.147333307,0.543993479,0.334648324,0.282504018,0.438514321,0.737029047,0.76902058,0.222576097,0.125916872,0.15202452,0.256087389,0.053364108,0.220164377,0.365347039,0.027383998,0.110500812,0.043995897,0.102577128,0.38984792,0.334436427,0.232120951,0.111393679,0.042126286,0.736364677,0.329411481,0.962358588,0.732136035,0.151231558,0.746088868,0.108227706,0.131593998,1.263001967,0.100289365,0.128790164
Homoserine,0.599375055,1.328949572,1.537231178,0.13450481,0.208540111,1.85391581,0.718167788,0.496681394,0.537466557,0.185099406,0.231525682,0.75953385,0.525275237,0.303548044,0.951764944,1.138997701,2.458101575,0.323998394,0.141796337,1.089325416,0.341978488,0.636244654,0.155563833,1.561520023,1.314840673,2.05827926,0.878088726,0.085540329,2.755146136,0.33793896,0.260662486,0.486712245,0.625951238,0.628191531
Hydroquinone,0.468130096,2.009624522,0.47671886,2.039329701,1.332824949,0.881514051,0.659364768,0.09797961,4.565832616,2.678886195,1.236212821,1.040638625,0.395657054,3.096366794,0.30934699,4.027697635,0.475614816,0.369223411,0.879817308,1.231658395,0.772210443,0.843402328,1.036193944,2.018793058,2.085169757,2.588717681,1.13369581,1.033370582,21.81609609,5.232929804,2.142782417,0.617460296,3.951293963,1.168395793
Hypotaurine,0.06376644,0.044158097,0.452866854,0.041488706,0.079342866,0.35143876,0.032992613,0.132299344,0.030222274,0.029915258,0.039739975,0.01522065,0.049676215,0.069496963,0.334002097,0.182175915,0.198493654,0.061079544,0.037183283,0.22766715,0.207829644,0.091691466,0.018566683,0.380032938,0.062240455,0.09197456,0.04016141,0.022428055,0.202663087,0.389408404,0.188820853,0.173852276,0.105861733,0.139735979
Hypoxanthine,15.82578133,12.89625305,50.27937373,0.674201489,14.35090067,24.54372606,30.70583083,6.133061314,6.167664708,7.133508249,23.76253742,5.853330783,31.87989409,9.222948929,18.8208967,33.03837166,22.0526091,4.863923837,0.400399179,6.828530945,1.599160727,4.066840247,3.918549973,31.07341332,0.592194526,40.75480758,17.18324939,0.118416593,59.40513509,3.359835421,4.709250753,1.796985556,14.03804901,72.62656787
Indole-3-Acetamide,0,0.087815877,0.103811704,0.059700289,0.071227892,0,0,0,0,0,0.033520535,0.032170959,0.036551396,0,0.046241778,0.028225768,0.044442323,0.054564618,0.043151399,0.041253372,0,0.042855726,0,0,0,0,0,0,0,0.04011621,0.043661559,0,0.05525799,0.100127107
Indole-3-Acetate,0.33888832,1.814553064,0.835625638,0.789697794,1.88194875,0.371215248,0.309871708,0.254814711,1.56294831,2.442712269,1.279572794,0.876358817,1.11920676,5.538844939,2.594079108,1.620904929,0.091918807,0.690584504,6.692127755,2.160085019,0.552448018,0.108183414,0.1220213,0.661496596,0.210623628,0.949964673,0.860109407,1.022138953,0.73832199,2.147914732,1.505257649,0.194037477,0.750669126,1.123046013
Indole-3-Methyl Acetate,0.078181512,0.513054045,0.135212494,1.752538908,0.341266295,0.251221909,0.317037295,0.061874799,0.453029871,0.308599878,0.984754817,0.388793345,0.470111859,0.182963162,0.037913693,0.542045919,0.072007712,0.110715274,0.10738534,0.153536952,0.17736992,0.619110359,0.4531212,0,0.548970005,0.63656532,0.294595684,0.089806281,0.894574721,0.336889052,0.68946621,0.133409862,0.392192925,0.233973068
Indole-3-Pyruvate,0.217165798,0.285349832,0.218195536,0.50260209,0.225198524,1.214939564,0.249330944,0.081035922,0.400507112,0.114203284,0.72531737,0.354120993,0.331638664,0.075585406,0.197703712,0.258154367,6.706291904,0.566998929,0.098188201,0.070212325,0.075920577,1.247397637,0.111988479,0.338468585,0.364725021,0.853156891,0.369823254,0.041541385,1.767984296,0.366737201,0.785732913,0.414203418,0.263470985,0.25950684
Indoxyl Sulfate,0.027908045,0,0,0.122251363,0,0,0,0.012218744,0,0.045699308,0.174142315,0.013380309,0,0.076219022,0,0.20327833,0,0,0.05589091,0,0.038063603,0,0.010612867,0,0,0,0,0.028962047,0.188038639,0.03321964,0.042868682,0.024071608,0,0
Indoxyl-Glucoside,0.115145861,0.211355609,0.262727082,0.218769012,0.11638206,0.180101921,0.148058717,0.058744721,0.520283734,0.095906856,0.271650387,0.199026832,0.130858983,0.118015318,0.03175527,0.090171499,0.032349598,0.180313687,0.132494781,0.155918243,0.063616719,0.249744117,0.063603199,0.387964175,0.1741682,0.247977546,0.124878627,0.096898644,1.00666944,0.084619169,0.115080134,0.063843478,0.291846987,0.192396929
Inosine,8.000483665,0.941901321,30.85075078,0.99469119,8.596524444,1.866644144,10.16864343,1.366227582,1.407160128,5.904785646,2.582493207,4.491842336,1.655163856,0.779055859,17.20406547,4.829445837,12.89683836,1.340038259,0.330779515,2.159778148,1.020043237,0.186346994,3.191704329,1.529829363,0.420625912,2.51441695,0.472591467,0.101369431,1.739975327,2.139634985,4.580012848,0.386903301,14.42622878,5.241597737
Isoleucine,76.76301623,212.5112655,54.63687732,5.916484861,19.08921159,80.0277636,150.2392437,86.41340258,105.6124562,21.34963955,49.15583721,89.18499683,97.70597172,17.18470904,106.7378553,123.6357815,106.3250796,159.4746069,8.603735804,143.2179604,61.30702437,91.04774753,42.32263748,104.5512399,52.80245448,111.1926041,44.05456173,9.862837258,144.3956502,18.41958021,198.1016815,22.16981032,264.8891304,173.3354086
Itaconate,0.20828632,0.550861283,0.233021427,0.084531251,0.357997854,0.393127799,0.441845026,2.153439854,0.451990038,0.351138358,0.151994728,0.331997519,0.506448939,0.11930411,0.203246795,1.009187696,3.154831384,2.901139453,0.255043944,2.315411205,0.083227326,1.114505251,0.046888551,1.278608778,0.442771603,0.495144859,0.185461493,0.067020896,0.80268929,0.795153457,0.085920774,1.33352907,0.37732304,1.096678174
Kynurenate,3.301776978,2.406737229,0.596136441,1.068267244,0.640490989,3.453730552,1.950457223,0.271721014,1.847414888,2.177066235,1.051566124,1.226785182,0.484706487,8.248003545,0.75700861,2.384661564,0.125982542,0.619398626,2.237877356,0.797067978,1.14150731,0.627316992,1.288302653,4.316791042,0.440970919,1.468056055,4.415440064,0.556255733,4.634748395,0.601011675,0.972687548,0.187106158,0.696949744,2.690775991
Kynurenine,0.058184815,0.173037685,0.381534315,0.094931857,0.088406434,0.228304398,0.115519147,0.073964134,0.228747776,0.067889984,0.141321662,0.184830146,0.083229571,0.124254791,0.344147738,1.241320541,0.181261582,0.087187119,0.078127703,1.313119288,0.039357076,0.067351433,0.043222891,0.479353763,0.203312694,0.324422862,0.140478354,0.040741648,0.580571806,0.241166429,0.075541467,0.440537405,1.079103256,0.168032604
L-Cysteic Acid,0,0,0.393642356,0,0.009062419,0,0,0.112510435,0,0.012700588,0,0,0,0,0.074587459,0.060333221,0,0.037169654,0,0.036340307,0.117410479,0.054399447,0,0.28797043,0.274630267,0,0.074393723,0,0,0.179621775,0.324133807,0.123402856,0,0
L-Dopa,0.074431597,0.117397722,0.186303474,0.113651421,0.127266462,0.248888242,0.1792526,0.062883887,0.115142634,0.06612998,0.111045156,0.090573525,0.100677467,0.098124349,0.054550601,0.104691906,0.170428592,0.072174187,0.061067622,0.061176446,0.058555131,0.054601579,0.060046861,0.34543949,0.199874773,0.309509591,0.195593962,0.045651198,0.628627969,0.050462407,0.045666397,0.07980947,0.066603714,0.12129943
Lactose,0.157165469,0.306780201,1.074475739,0.096215974,0.478749081,0.401366936,0.185450244,0.7734338,0.32446921,0.103668399,0.771302714,0.223980573,0.577433518,0.814034847,0.249321699,1.085527196,0.499404032,38.22700137,0.061795927,0.247910244,0.068367069,0.64719603,0.111468045,2.395935764,1.236801753,0.431720907,0.47963633,0.049787941,2.278228685,0.192040387,1.474034153,0.344854297,2.147395631,0.222718404
